id,name,category,location,floor,status,details_url,image_url,image_source,reference_url,notes
shop-770e9e5e,เจปัง,อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%88%E0%B8%9B%E0%B8%B1%E0%B8%87%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlm0ej_isX-N_MrD4rAlcnLD33EuYN8IRH8qYV92Ua8OMTaJTgfB-1BaKeLgvzgvX_k5BA5CrzBlvNaih_gMBvjRKxo6BKfN6-kT4Stbf85L_MSeGlmJhw3fYPz2JT5uKteI5ivUS137p69=w408-h543-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
shop-329fab2f,ซาโตด้ง,อาหารญี่ปุ่น,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=%E0%B8%8B%E0%B8%B2%E0%B9%82%E0%B8%95%E0%B8%94%E0%B9%89%E0%B8%87%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlPZBqLMuRvS8UQsmVk12C2hWnbExYPidPVU6_VutvDaCxsqbUyXIHA1-dhrgq4GMx7GKiJXh2k0OJamSzqsCyca4s7DZ92fHX1kwhGL4O-Ot_HB-sFxCa2HRB8DSl_gavK6gh_ZzDlN5Ls=w408-h306-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=%E0%B8%8B%E0%B8%B2%E0%B9%82%E0%B8%95%E0%B8%94%E0%B9%89%E0%B8%87%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
shop-48fcc998,ดาหลา,ขนมและเบเกอรี,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B2%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkKmqKoiiR4lcy2kIli8Wh_ViD710MaNxr7FABf4mT_LvCU5adSN8zPH12WX18UjIgjglsWuD1JvK2vSfl9OpsHJ-0FH8NA_J9OzsSKi0-o0jkL2KwX_nrByhVTokOxk2ufyg9Q=w408-h544-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B2%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
dolce-gelatino-e544d0f5,โดเช่ (Dolce Gelatino),อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%94%E0%B9%80%E0%B8%8A%E0%B9%88%20(Dolce%20Gelatino)%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlnh4UU7GctDEP9VGT7HVsBJfpUaMgDIjiro1VWYnkajuszYBqk-cE1lg8jl37rg_fH3W1HFFh_Ue_9CC5HHNZhzqLTntTe-9QAx44zMuDDXCmtsDhvKhLmkSm2qoU2ZT4PxFRf=w164-h86-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%94%E0%B9%80%E0%B8%8A%E0%B9%88%20(Dolce%20Gelatino)%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
shop-bc43379e,เตี๋ยวบางกอก,อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%AD%E0%B8%81%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkra_WxTLvGk1BORnxolXTkRmp6x3duEKfc1ZQ54GKUs3BSnaIvpSdQjJODg-OyowFwXjD08X_6snJw8VJHmjPZcsbVhlwJF5XRSlmFCpnHiiTi4AohyQj5g3tixUvof1N7lLpl=w408-h306-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%AD%E0%B8%81%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
shop-72756636,เทพเจ้าเพอร์ซีอุส ตำนานก๋วยเตี๋ยวเรือ,อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,closed,https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%80%E0%B8%88%E0%B9%89%E0%B8%B2%E0%B9%80%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%8B%E0%B8%B5%E0%B8%AD%E0%B8%B8%E0%B8%AA%20%E0%B8%95%E0%B8%B3%E0%B8%99%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmpO_0q8AFJUnic6F2skAztDRWF3RXWLrwBvDr6sH4u3Ex5tZhgkcGls7htMt3WfI7aDj9ewR2ugtOHH15Lgy_3w-Lu73Juf_UD_N49kkFrTV-yc3HYbzCno_RBZa3lPtpjeUJqYw=w408-h544-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%80%E0%B8%88%E0%B9%89%E0%B8%B2%E0%B9%80%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%8B%E0%B8%B5%E0%B8%AD%E0%B8%B8%E0%B8%AA%20%E0%B8%95%E0%B8%B3%E0%B8%99%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%20Seacon%20Bangkae,Google Maps marks the exact Seacon Bangkae branch permanently closed; checked 2026-09-21.
shop-6ae938cd,วราภรณ์,อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl41SBT8tpbvpmVqsEqQovvM5I-XnC1AiZ43tFCvdL6_PouI6_Kefiy0aMgPL7Qeckwls3DfDqxdokQpy96vujtNJz7x15_j0OCbUTXHP3vZOKYC82a7xcN8OfwCfnORG_kwrI4=w408-h306-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
shop-8038520e,หยกสด,ขนมและเบเกอรี,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%A2%E0%B8%81%E0%B8%AA%E0%B8%94%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmrVEHo3I0E9Z2hCFjD0vrpyd8Ua8hjSTknyIQRQpk5B-0M5qEqdxmhnk6mwKve8___INvJKpWsUhnFOl8LyF5OEUwvzZuAR_X9JECxODIxJ3YiW3cHIzQLQnMrRsGXn5yz1NE99g=w408-h544-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%A2%E0%B8%81%E0%B8%AA%E0%B8%94%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
shop-343c424f,ไฮโซ โรตีชาชัก,เครื่องดื่มและคาเฟ่,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=%E0%B9%84%E0%B8%AE%E0%B9%82%E0%B8%8B%20%E0%B9%82%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%8A%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%81%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl3cBmzLokYhXWYP0zy86HlfKwScYKVKxwH67aEKGxPsN-3eAxG4D4mr8_0QB5MqoVAqhKtTlOaAG1Zd1EAml1bWZmdf6ZdbUhT8EQKVwXh_AULZOaJZCRYzq6dYskBPRVOVaW9_SrV7MWi=w408-h560-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
bakecup-f5a41370,BakeCup,เครื่องดื่มและคาเฟ่,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=BakeCup%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlXpxYX_uSeznNZVxfELDOdLAlJ2cZH91urtnP1OpcmYjamSO34nHFcTWmbSLFbkeZNru0c8pWXmrjXblZhbA7nGMKEowTOM38uk2kI760cfWKRWK970HbnaV0asrNJeh2t3oc8=w408-h306-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
baron-s-bar-5728de77,Baron's Bar,เครื่องดื่มและคาเฟ่,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=Baron's%20Bar%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnYnFZ5nluZe_o_1VMQs3h3cfjKm1oz7pP2hq62K_7gILxS_USwLQ8mZS7US6_KQb0toHIp2_e8__1Xwf081HLT56H6wsj9g4ab2oeBFoXL2WE9h-PFqgCuNFjuchG3eVgkU116Oor5HSw=w408-h544-k-no,google-maps,https://www.lemon8-app.com/@seaconplus_bangkae/7602836162918515201?region=th,Official Seacon Plus 2026 update names this branch on floor B; Maps active; checked 2026-09-21.
bonjour-6aff5e5b,bonjour,ขนมและเบเกอรี,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=bonjour%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlyc03uHDEx8hLh8BjXj4ZiC401lUt7NbRpEYVM24wR_dEGaU_VgpacLQCexXneVxe-M3kw7WCCRnSRjWwegEsYcpFkMFLgYkl4Ml1HsGr7Z9-1U9r0R4qzTmZO-kVaiBKXBUeiIiz11gI=w408-h544-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=bonjour%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
bowcake-c7062d92,Bowcake,ขนมและเบเกอรี,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=Bowcake%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlHFYwN73_O-MjOTuoOdjgb1Y8G7lp6JLwpP5snClThvD-i1LES3E5OlD1wYM39WdWFtXiXRpMbbQR2SyuTVlMxQPRMZx0P4dqDsz9UjEP0eXEmiWQh9_LW5449kC0DQdGL_Kfy=w408-h306-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=Bowcake%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
bun-8bf9b01a,Bun,อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=Bun%20Seacon%20Bangkae,https://lh3.googleusercontent.com/grass-cs/ACvplmO_aAmp6ka7rlrUNg1mDkdkm-Q6INvl_jqTcz3yIk9zeOQ1Qpk6d5bAau6WE9jK_pztQ6WWIQ1qaTWxHeJ0fOd-5hr-ZmiO2HPeL0r9MsI-XP-VNJoB_Up3Fmxc70iGbpvaHk6Chi5xfcI=w408-h544-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=Bun%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
cha-king-95b4852e,Cha King,เครื่องดื่มและคาเฟ่,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=Cha%20King%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkM3Cbmz_YhZa7AL6PXTOtHU_Z_Tt_SCHB6YKELjR1rXeY9omkvgfgsiYLZMeYEZNBYqlxiCeSlAQyn--lHsodMn9sbAQrp0_WQNsI9sWhhpTEEkx04Drk42BFdbk1bIZtDGj4h7A=w408-h306-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
chester-s-da727596,Chester's,อาหารจานด่วนและตะวันตก,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=Chester's%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnR-IXHDPLhNLptC0pl1lC-PHQeWJuleoEBHiiP_B_sS9-iRvbCnDtPFvdN5EmfAlZQtJkV87tjCuzHyF6HucxBYU6D0iRRYvMl8I7Q_Wlg_X1EOVe9FQCSCkw4ocNHA1dQ7arS2PibAOS1=w408-h306-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
dairy-queen-6ea4bb7e,Dairy Queen,ขนมและเบเกอรี,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=Dairy%20Queen%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkAIOJ77jN7lg595_IO5Am0gQqBVEtv1be1sRKQizqCyXzqz3O_vuFIuTPy90S9aMeHzDdtN-6E2J4OYSeost4bbFPv8FylVydKSQsEQA6V85EKGcPIwPe2TjX-Gn1qYDU6cGKdNrFsgFzA=w408-h306-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
dakasi-25e24941,Dakasi,เครื่องดื่มและคาเฟ่,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=Dakasi%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlc-YkrM4zcB_0nb-w_gNy3pApJyz05C7sqbRY8LSq_3aiKl9uhxsmdn3G9eqvREJfZrIWkxU_5nKLGKExxTs_h6tfMg2o68SXUkVPhm9K1sN0cT1zZdUC8MywfyxeT7wYUYdyBuA=w408-h544-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
dunkin-1795756a,Dunkin,อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=Dunkin%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkDHVzBrfI8pMIkggqoVA7AM46-FjcPUCvV1_6xmP1_u-NSvtgQzzxgLo6wbAyn9kFbmn4JrOSc3LaT1fdd3QT-inueC8gHRqxgjt7Tzw_xLV_1lNmBSGZzr9usxt23I5ylLN62=w408-h725-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=Dunkin%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
fantuan-55251987,Fantuan,อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=Fantuan%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmbeiQ3iNwGegvuo0kQpOPl_VI03mlvpFyTijCC9wxTNvT1aLN2NL_lShKaP5E1vfyiKKzNp-vV9VTzYbAqMaUjehhk_wPuhHLi5aW1strFy9bqdGgKhxfVsy9Fjm4ttVwwtIQ=w408-h544-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=Fantuan%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
fuji-067b64a2,Fuji,อาหารญี่ปุ่น,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=Fuji%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkWOPtz1Ts5JupkORpActGUAMLFn_q6ktBlZ-v_4SlmNg4QhxzCrO-Ht_QFt3H83y0kHoXgb31BMyiGnwhB0ikqPv9I9RlO0zzmBAaX37OWQRYiDOYPSaUdFT9k1J7z9NLnhZJ7tSzc5MOZ=w408-h306-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=Fuji%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
gateaux-house-0bec58e5,Gateaux House,ขนมและเบเกอรี,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=Gateaux%20House%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWknXRVIdb-2sCA1W5kPfqtZlHqjwjByRNnfbvdoTL6LZxeyWqtmaLWErWG7V3ZNGsoOHSDwLGKOApednnOEfWhL5IaTz45E1UWKz0nfExZuS9ORTwTh8vB1I1wiV7eTU7_UUlz4QQTqgeQ=w408-h408-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
grainey-c9d61286,Grainey,อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=Grainey%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk2c6RlgAxgDF5qNPJsULVOivu9wglCWcC2qNwV0rL4V09043svetilqVKkne-XMS0Mto7YfCF4qys49co6G9AFJh2mc8T8wjEGUW0NTNjkHAzk6V870nTclNWWpR3juHX5gbGk=w408-h306-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
gugu-chicken-7801b555,GuGu Chicken,อาหารจานด่วนและตะวันตก,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=GuGu%20Chicken%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmKyKRcRLEECTnXo3dq5ujb9wWH28uBESgDWJBMzVnjT9WhjtY3YEI1LMDCgzXTXIvwUpUr-JYfp6qL5w3wJXYFTyHnkX7KR_a6YTr1Gb8NCgGO7cCUZhnF78vFZMppobK7cYg=w153-h86-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=GuGu%20Chicken%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
in-love-salad-f9d51e59,In Love Salad,อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=In%20Love%20Salad%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlv40ALAyRJwLkCwIcy69suCq-xtvxDAhJ0afFX3rS3bX-WAhahZBtHOoGI0LMGXTCPfFvwf7gxPf7KY3kLGmWzZkze9Sjxhvb6WNsiRL3fSXVsPaZjIGyw_L7GboUmS7A0PpK9QzaY-hk=w408-h302-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
italasia-4eb1f584,Italasia,เครื่องดื่มและคาเฟ่,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=Italasia%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnsP8CoDHEpztCRC2UERu8fLWUvFIICNwRtpYfGlkB_EF1xPYoe3FTN4bYTeVtE05aDFrWfECvnvwuX3iCeAayu2b8ZZCIxHzw0Ny5UAhFdRt_NdsQcuVbm-90T0KIBGBSUL_3vuv57SYI=w408-h272-k-no,google-maps,https://www.lemon8-app.com/@seaconplus_bangkae/7602836162918515201?region=th,Official Seacon Plus 2026 update names this branch on floor B; Maps active; checked 2026-09-21.
kyodai-ramen-0fbc5cbe,Kyodai Ramen,อาหารญี่ปุ่น,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=Kyodai%20Ramen%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkIC9wr6jUw2RnPHKHMwq3723cS_bhlj3dD1JPertYm_GmRpHPRZ7osp5YPUiMJ3BvvvvOAZcsJ3bb9dZmvReY7djEOxOmglimjlFzlWNpfX6hYoT45OJuhLhSO89D0HfFToa7MFQ=w122-h92-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=Kyodai%20Ramen%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
mk-2aca2501,MK,ชาบูและสุกี้,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=MK%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkqKvD-Qn9VdRvGnINsXGkkBRch0-wC7e40WXSYQMGWqibglQJx17kMb2a-wHZnUSlC5jqqJdrj03mA0y_2fbKMePE5Kiuwq2GS_hKBeNujScQMnDUzZfJka5D19nxS-RpugPQfOu-K7fU=w122-h92-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=MK%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
mungkornbin-2c871ad2,Mungkornbin,เครื่องดื่มและคาเฟ่,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=Mungkornbin%20Seacon%20Bangkae,https://lh3.googleusercontent.com/grass-cs/ACvplmOJOnz_o4gYzDsLj-nvL4pmJQxoUQTtSG2hcKPBnyCH-nK2OmxTY5-WSnYOVLbWkTPU26Ma_u1QKgKMWiuL7LQ3cILzjVrqn023NiwKDCzHEsLiidd-1eN4ThewE8i4DvHrfmNy90WkMj4u=w408-h306-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=Mungkornbin%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
n-b-pancake-1be54728,N&B Pancake,ขนมและเบเกอรี,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=N%26B%20Pancake%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkaEBVopnlcF4SESnutx2rGfdkbXll7PKNPXUtuOoaqYHo5bM3Fs6IhZqEUXlA8ITSkYeYc4GPi1nKTXP4n7Qji0C5voR8Kf9lxl3umHmo2Yscxk-qEc82iSu7A0sLrY6cvKJXq=w122-h92-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=N%26B%20Pancake%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
potato-corner-86f11780,Potato Corner,อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=Potato%20Corner%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlZTDKd_7arz2SBZY_H4dKACRBVA_3IkdBZ1n70br5i71qPW6t-M1UUWBqsL0PMNSiAw1AlkAOXS_htf1A-cbcnaeSIxF849T5_yAqMfcRNy8n3M1-8ggnSv8Kbb1nYhXnzg8AP=w408-h306-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=Potato%20Corner%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
shangarila-947909b4,SHANGARILA,อาหารไทยและนานาชาติ,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=SHANGARILA%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkiSXHFdJ37d5m0fycGyGv_2CCd3dxFO9a6WeRw_nhcGYcgX7HqcjaxRNq4aNSdFvxiL8Yj9AdyTMAcxhbPmkZsNZd02tkpyXoe26Iuj6ig8cCszsaJgJwHZ_gSm5pPr6mYjPBOZ2NIU8g=w408-h544-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=SHANGARILA%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
shinkanzensushi-b0939d4d,Shinkanzensushi,อาหารญี่ปุ่น,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=Shinkanzensushi%20Seacon%20Bangkae,https://lh3.googleusercontent.com/grass-cs/ACvplmNvefxRTMMo9C9IBy50FWg6rPG9neDlTRUnjpO07vqz-c309eENH5UFEaZJhPBDS8NUA6KBt6rvAlqcWYTL0kVOCGCUD1OwBtA2HquNozYdAXqaTqCbg9pc6LVezMhxPSzWbghvlCY8YesS=w408-h306-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=Shinkanzensushi%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
s-p-bakery-mart-faebdc50,S&P Bakery Mart,ขนมและเบเกอรี,ชั้นใต้ดิน,B,active,https://www.google.com/maps/search/?api=1&query=S%26P%20Bakery%20Mart%20Seacon%20Bangkae,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWko8SG9uHisgBPbON_4TjIVwFzVnKIlSxlpD0RZ3D13g9iK29a-Mja32XSDRNdN2-kRU-91sebeWBUesKGchIB_ONbDiCsDtEH0T_VLBB-XPkL_jvOMZcUrSsgjnWhpKxt3cRXU=w140-h186-k-no,google-maps,https://www.google.com/maps/search/?api=1&query=S%26P%20Bakery%20Mart%20Seacon%20Bangkae,Google Maps matched the Seacon Bangkae branch and displayed current hours; checked 2026-09-21.
spread-cheese-burger-67c182b4,Spread Cheese Burger,อาหารจานด่วนและตะวันตก,ชั้นใต้ดิน,B,needs-review,https://www.google.com/maps/search/?api=1&query=Spread%20Cheese%20Burger%20Seacon%20Bangkae,https://lh3.googleusercontent.com/grass-cs/ACvplmOoDzXWfDxiTLwXl4Ex8jKcuH_yGWCxVh6RUQFwWTXq2QItw4aUpSYy3QXljKJwSHIRYY0sd_v9-QKDczAyN8r1z5thkkoGSAXZcOjbbeBJtbuK0vduOcH6oYUUSqiAM9f_HDM1aA=w152-h86-k-no,google-maps,https://www.punpro.com/p/Seacon-bangkae-all-the-restaurants-2024,Google Maps evidence was absent or ambiguous for the exact mall branch; checked 2026-09-21. Retained from Punpro's 2024 floor list for follow-up.
